"Plot Title: Hour4"
"#","Date Time, GMT-07:00","Intensity, Lux (LGR S/N: 1266540, SEN S/N: 1266540, LBL: light)","Max: Temperature, °C (LGR S/N: 1266540)","Min: Temperature, °C (LGR S/N: 1266540)","Avg: Temperature, °C (LGR S/N: 1266540)","Bad Battery (LGR S/N: 1266540)","Coupler Attached (LGR S/N: 1266540)","Host Connected (LGR S/N: 1266540)","Stopped (LGR S/N: 1266540)","End Of File (LGR S/N: 1266540)"
1758,07/22/18 05:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1759,07/22/18 06:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1760,07/22/18 07:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1761,07/22/18 08:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1762,07/22/18 09:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1763,07/22/18 10:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1764,07/22/18 11:00:00 PM,0.0,21.187,21.187,21.187,,,,,
1765,07/23/18 12:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1766,07/23/18 01:00:00 AM,0.0,21.187,21.187,21.187,,,,,
1767,07/23/18 02:00:00 AM,0.0,21.187,21.187,21.187,,,,,
1768,07/23/18 03:00:00 AM,0.0,21.187,21.187,21.187,,,,,
1769,07/23/18 04:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1770,07/23/18 05:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1771,07/23/18 06:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1772,07/23/18 07:00:00 AM,0.0,21.091,21.091,21.091,,,,,
1773,07/23/18 08:00:00 AM,0.0,21.187,21.187,21.187,,,,,
1774,07/23/18 09:00:00 AM,0.0,21.187,21.187,21.187,,,,,
1775,07/23/18 10:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1776,07/23/18 11:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1777,07/23/18 12:00:00 PM,0.0,21.282,21.282,21.282,,,,,
1778,07/23/18 01:00:00 PM,0.0,21.282,21.282,21.282,,,,,
1779,07/23/18 02:00:00 PM,0.0,21.282,21.282,21.282,,,,,
1780,07/23/18 03:00:00 PM,0.0,21.282,21.282,21.282,,,,,
1781,07/23/18 04:00:00 PM,0.0,21.282,21.282,21.282,,,,,
1782,07/23/18 05:00:00 PM,0.0,21.282,21.282,21.282,,,,,
1783,07/23/18 06:00:00 PM,0.0,21.378,21.378,21.378,,,,,
1784,07/23/18 07:00:00 PM,0.0,21.282,21.282,21.282,,,,,
1785,07/23/18 08:00:00 PM,0.0,21.282,21.282,21.282,,,,,
1786,07/23/18 09:00:00 PM,0.0,21.282,21.282,21.282,,,,,
1787,07/23/18 10:00:00 PM,0.0,21.378,21.378,21.378,,,,,
1788,07/23/18 11:00:00 PM,0.0,21.282,21.282,21.282,,,,,
1789,07/24/18 12:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1790,07/24/18 01:00:00 AM,0.0,21.187,21.187,21.187,,,,,
1791,07/24/18 02:00:00 AM,0.0,21.187,21.187,21.187,,,,,
1792,07/24/18 03:00:00 AM,0.0,21.187,21.187,21.187,,,,,
1793,07/24/18 04:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1794,07/24/18 05:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1795,07/24/18 06:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1796,07/24/18 07:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1797,07/24/18 08:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1798,07/24/18 09:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1799,07/24/18 10:00:00 AM,0.0,21.282,21.282,21.282,,,,,
1800,07/24/18 11:00:00 AM,0.0,21.187,21.187,21.187,,,,,
1801,07/24/18 12:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1802,07/24/18 01:00:00 PM,0.0,21.187,21.187,21.187,,,,,
1803,07/24/18 02:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1804,07/24/18 03:00:00 PM,0.0,21.187,21.187,21.187,,,,,
1805,07/24/18 04:00:00 PM,0.0,21.091,21.091,21.091,,,,,
1806,07/24/18 05:00:00 PM,0.0,20.901,20.901,20.901,,,,,
1807,07/24/18 06:00:00 PM,0.0,20.710,20.710,20.710,,,,,
1808,07/24/18 07:00:00 PM,0.0,20.710,20.710,20.710,,,,,
1809,07/24/18 08:00:00 PM,0.0,20.710,20.710,20.710,,,,,
1810,07/24/18 09:00:00 PM,0.0,20.710,20.710,20.710,,,,,
1811,07/24/18 10:00:00 PM,0.0,20.615,20.615,20.615,,,,,
1812,07/24/18 11:00:00 PM,0.0,20.615,20.615,20.615,,,,,
1813,07/25/18 12:00:00 AM,0.0,20.519,20.519,20.519,,,,,
1814,07/25/18 01:00:00 AM,0.0,20.329,20.329,20.329,,,,,
1815,07/25/18 02:00:00 AM,0.0,20.234,20.234,20.234,,,,,
1816,07/25/18 03:00:00 AM,0.0,20.138,20.138,20.138,,,,,
1817,07/25/18 04:00:00 AM,0.0,20.043,20.043,20.043,,,,,
1818,07/25/18 05:00:00 AM,0.0,20.043,20.043,20.043,,,,,
1819,07/25/18 06:00:00 AM,0.0,19.948,19.948,19.948,,,,,
1820,07/25/18 07:00:00 AM,0.0,19.948,19.948,19.948,,,,,
1821,07/25/18 08:00:00 AM,0.0,19.948,19.948,19.948,,,,,
1822,07/25/18 09:00:00 AM,0.0,19.853,19.853,19.853,,,,,
1823,07/25/18 10:00:00 AM,0.0,19.948,19.948,19.948,,,,,
1824,07/25/18 11:00:00 AM,0.0,19.948,19.948,19.948,,,,,
1825,07/25/18 12:00:00 PM,0.0,20.043,20.043,20.043,,,,,
1826,07/25/18 01:00:00 PM,0.0,19.948,19.948,19.948,,,,,
1827,07/25/18 02:00:00 PM,0.0,19.948,19.948,19.948,,,,,
1828,07/25/18 03:00:00 PM,0.0,19.853,19.853,19.853,,,,,
1829,07/25/18 04:00:00 PM,0.0,19.853,19.853,19.853,,,,,
1830,07/25/18 05:00:00 PM,0.0,19.853,19.853,19.853,,,,,
1831,07/25/18 06:00:00 PM,0.0,19.853,19.853,19.853,,,,,
1832,07/25/18 07:00:00 PM,0.0,19.662,19.662,19.662,,,,,
1833,07/25/18 08:00:00 PM,0.0,19.662,19.662,19.662,,,,,
1834,07/25/18 09:00:00 PM,0.0,19.567,19.567,19.567,,,,,
1835,07/25/18 10:00:00 PM,0.0,19.567,19.567,19.567,,,,,
1836,07/25/18 11:00:00 PM,0.0,19.567,19.567,19.567,,,,,
1837,07/26/18 12:00:00 AM,0.0,19.472,19.472,19.472,,,,,
1838,07/26/18 01:00:00 AM,0.0,19.377,19.377,19.377,,,,,
1839,07/26/18 02:00:00 AM,0.0,19.377,19.377,19.377,,,,,
1840,07/26/18 03:00:00 AM,0.0,19.377,19.377,19.377,,,,,
1841,07/26/18 04:00:00 AM,0.0,19.282,19.282,19.282,,,,,
1842,07/26/18 05:00:00 AM,0.0,19.282,19.282,19.282,,,,,
1843,07/26/18 06:00:00 AM,0.0,19.282,19.282,19.282,,,,,
1844,07/26/18 07:00:00 AM,0.0,19.282,19.282,19.282,,,,,
1845,07/26/18 08:00:00 AM,0.0,19.282,19.282,19.282,,,,,
1846,07/26/18 09:00:00 AM,0.0,19.282,19.282,19.282,,,,,
1847,07/26/18 10:00:00 AM,0.0,19.377,19.377,19.377,,,,,
1848,07/26/18 11:00:00 AM,0.0,19.377,19.377,19.377,,,,,
1849,07/26/18 12:00:00 PM,0.0,19.472,19.472,19.472,,,,,
1850,07/26/18 01:00:00 PM,0.0,19.567,19.567,19.567,,,,,
1851,07/26/18 02:00:00 PM,0.0,19.472,19.472,19.472,,,,,
1852,07/26/18 03:00:00 PM,0.0,19.567,19.567,19.567,,,,,
1853,07/26/18 04:00:00 PM,0.0,19.758,19.758,19.758,,,,,
1854,07/26/18 05:00:00 PM,0.0,19.567,19.567,19.567,,,,,
1855,07/26/18 06:00:00 PM,0.0,19.282,19.282,19.282,,,,,
1856,07/26/18 07:00:00 PM,0.0,19.187,19.187,19.187,,,,,
1857,07/26/18 08:00:00 PM,0.0,19.187,19.187,19.187,,,,,
1858,07/26/18 09:00:00 PM,0.0,19.187,19.187,19.187,,,,,
1859,07/26/18 10:00:00 PM,0.0,19.282,19.282,19.282,,,,,
1860,07/26/18 11:00:00 PM,0.0,19.187,19.187,19.187,,,,,
1861,07/27/18 12:00:00 AM,0.0,19.092,19.092,19.092,,,,,
1862,07/27/18 01:00:00 AM,0.0,18.996,18.996,18.996,,,,,
1863,07/27/18 02:00:00 AM,0.0,18.996,18.996,18.996,,,,,
1864,07/27/18 03:00:00 AM,0.0,18.996,18.996,18.996,,,,,
1865,07/27/18 04:00:00 AM,0.0,18.996,18.996,18.996,,,,,
1866,07/27/18 05:00:00 AM,0.0,19.092,19.092,19.092,,,,,
1867,07/27/18 06:00:00 AM,0.0,19.092,19.092,19.092,,,,,
1868,07/27/18 07:00:00 AM,0.0,18.996,18.996,18.996,,,,,
1869,07/27/18 08:00:00 AM,0.0,18.806,18.806,18.806,,,,,
1870,07/27/18 09:00:00 AM,0.0,18.806,18.806,18.806,,,,,
1871,07/27/18 10:00:00 AM,0.0,18.806,18.806,18.806,,,,,
1872,07/27/18 11:00:00 AM,0.0,18.996,18.996,18.996,,,,,
1873,07/27/18 12:00:00 PM,0.0,19.472,19.472,19.472,,,,,
1874,07/27/18 01:00:00 PM,0.0,19.282,19.282,19.282,,,,,
1875,07/27/18 02:00:00 PM,0.0,19.282,19.282,19.282,,,,,
1876,07/27/18 03:00:00 PM,0.0,19.377,19.377,19.377,,,,,
1877,07/27/18 04:00:00 PM,0.0,19.377,19.377,19.377,,,,,
1878,07/27/18 05:00:00 PM,0.0,19.472,19.472,19.472,,,,,
1879,07/27/18 06:00:00 PM,0.0,19.377,19.377,19.377,,,,,
1880,07/27/18 07:00:00 PM,0.0,19.187,19.187,19.187,,,,,
1881,07/27/18 08:00:00 PM,0.0,19.092,19.092,19.092,,,,,
1882,07/27/18 09:00:00 PM,0.0,19.092,19.092,19.092,,,,,
1883,07/27/18 10:00:00 PM,0.0,18.996,18.996,18.996,,,,,
1884,07/27/18 11:00:00 PM,0.0,18.901,18.901,18.901,,,,,
1885,07/28/18 12:00:00 AM,0.0,18.806,18.806,18.806,,,,,
1886,07/28/18 01:00:00 AM,0.0,18.806,18.806,18.806,,,,,
1887,07/28/18 02:00:00 AM,0.0,18.806,18.806,18.806,,,,,
1888,07/28/18 03:00:00 AM,0.0,18.711,18.711,18.711,,,,,
1889,07/28/18 04:00:00 AM,0.0,18.616,18.616,18.616,,,,,
1890,07/28/18 05:00:00 AM,0.0,18.616,18.616,18.616,,,,,
1891,07/28/18 06:00:00 AM,0.0,18.616,18.616,18.616,,,,,
1892,07/28/18 07:00:00 AM,0.0,18.616,18.616,18.616,,,,,
1893,07/28/18 08:00:00 AM,0.0,18.616,18.616,18.616,,,,,
1894,07/28/18 09:00:00 AM,0.0,18.521,18.521,18.521,,,,,
1895,07/28/18 10:00:00 AM,0.0,18.426,18.426,18.426,,,,,
1896,07/28/18 11:00:00 AM,0.0,18.521,18.521,18.521,,,,,
1897,07/28/18 12:00:00 PM,0.0,18.616,18.616,18.616,,,,,
1898,07/28/18 01:00:00 PM,0.0,18.616,18.616,18.616,,,,,
1899,07/28/18 02:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1900,07/28/18 03:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1901,07/28/18 04:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1902,07/28/18 05:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1903,07/28/18 06:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1904,07/28/18 07:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1905,07/28/18 08:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1906,07/28/18 09:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1907,07/28/18 10:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1908,07/28/18 11:00:00 PM,0.0,18.616,18.616,18.616,,,,,
1909,07/29/18 12:00:00 AM,0.0,18.521,18.521,18.521,,,,,
1910,07/29/18 01:00:00 AM,0.0,18.426,18.426,18.426,,,,,
1911,07/29/18 02:00:00 AM,0.0,18.426,18.426,18.426,,,,,
1912,07/29/18 03:00:00 AM,0.0,18.426,18.426,18.426,,,,,
1913,07/29/18 04:00:00 AM,0.0,18.426,18.426,18.426,,,,,
1914,07/29/18 05:00:00 AM,0.0,18.426,18.426,18.426,,,,,
1915,07/29/18 06:00:00 AM,0.0,18.426,18.426,18.426,,,,,
1916,07/29/18 07:00:00 AM,0.0,18.426,18.426,18.426,,,,,
1917,07/29/18 08:00:00 AM,0.0,18.521,18.521,18.521,,,,,
1918,07/29/18 09:00:00 AM,0.0,18.521,18.521,18.521,,,,,
1919,07/29/18 10:00:00 AM,0.0,18.521,18.521,18.521,,,,,
1920,07/29/18 11:00:00 AM,0.0,18.616,18.616,18.616,,,,,
1921,07/29/18 12:00:00 PM,0.0,18.616,18.616,18.616,,,,,
1922,07/29/18 01:00:00 PM,0.0,18.616,18.616,18.616,,,,,
1923,07/29/18 02:00:00 PM,0.0,18.616,18.616,18.616,,,,,
1924,07/29/18 03:00:00 PM,0.0,18.616,18.616,18.616,,,,,
1925,07/29/18 04:00:00 PM,0.0,18.616,18.616,18.616,,,,,
1926,07/29/18 05:00:00 PM,0.0,18.616,18.616,18.616,,,,,
1927,07/29/18 06:00:00 PM,0.0,18.616,18.616,18.616,,,,,
1928,07/29/18 07:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1929,07/29/18 08:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1930,07/29/18 09:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1931,07/29/18 10:00:00 PM,0.0,18.806,18.806,18.806,,,,,
1932,07/29/18 11:00:00 PM,0.0,18.806,18.806,18.806,,,,,
1933,07/30/18 12:00:00 AM,0.0,18.806,18.806,18.806,,,,,
1934,07/30/18 01:00:00 AM,0.0,18.806,18.806,18.806,,,,,
1935,07/30/18 02:00:00 AM,0.0,18.806,18.806,18.806,,,,,
1936,07/30/18 03:00:00 AM,0.0,18.806,18.806,18.806,,,,,
1937,07/30/18 04:00:00 AM,0.0,18.711,18.711,18.711,,,,,
1938,07/30/18 05:00:00 AM,0.0,18.616,18.616,18.616,,,,,
1939,07/30/18 06:00:00 AM,0.0,18.616,18.616,18.616,,,,,
1940,07/30/18 07:00:00 AM,0.0,18.616,18.616,18.616,,,,,
1941,07/30/18 08:00:00 AM,0.0,18.616,18.616,18.616,,,,,
1942,07/30/18 09:00:00 AM,0.0,18.616,18.616,18.616,,,,,
1943,07/30/18 10:00:00 AM,0.0,18.806,18.806,18.806,,,,,
1944,07/30/18 11:00:00 AM,0.0,18.901,18.901,18.901,,,,,
1945,07/30/18 12:00:00 PM,0.0,19.092,19.092,19.092,,,,,
1946,07/30/18 01:00:00 PM,0.0,19.187,19.187,19.187,,,,,
1947,07/30/18 02:00:00 PM,0.0,19.187,19.187,19.187,,,,,
1948,07/30/18 03:00:00 PM,0.0,19.187,19.187,19.187,,,,,
1949,07/30/18 04:00:00 PM,0.0,19.282,19.282,19.282,,,,,
1950,07/30/18 05:00:00 PM,0.0,19.092,19.092,19.092,,,,,
1951,07/30/18 06:00:00 PM,0.0,18.806,18.806,18.806,,,,,
1952,07/30/18 07:00:00 PM,0.0,18.806,18.806,18.806,,,,,
1953,07/30/18 08:00:00 PM,0.0,18.806,18.806,18.806,,,,,
1954,07/30/18 09:00:00 PM,0.0,18.806,18.806,18.806,,,,,
1955,07/30/18 10:00:00 PM,0.0,18.806,18.806,18.806,,,,,
1956,07/30/18 11:00:00 PM,0.0,18.806,18.806,18.806,,,,,
1957,07/31/18 12:00:00 AM,0.0,18.711,18.711,18.711,,,,,
1958,07/31/18 01:00:00 AM,0.0,18.616,18.616,18.616,,,,,
1959,07/31/18 02:00:00 AM,0.0,18.616,18.616,18.616,,,,,
1960,07/31/18 03:00:00 AM,0.0,18.521,18.521,18.521,,,,,
1961,07/31/18 04:00:00 AM,0.0,18.426,18.426,18.426,,,,,
1962,07/31/18 05:00:00 AM,0.0,18.331,18.331,18.331,,,,,
1963,07/31/18 06:00:00 AM,0.0,18.236,18.236,18.236,,,,,
1964,07/31/18 07:00:00 AM,0.0,18.236,18.236,18.236,,,,,
1965,07/31/18 08:00:00 AM,0.0,18.236,18.236,18.236,,,,,
1966,07/31/18 09:00:00 AM,0.0,18.331,18.331,18.331,,,,,
1967,07/31/18 10:00:00 AM,0.0,18.426,18.426,18.426,,,,,
1968,07/31/18 11:00:00 AM,0.0,18.521,18.521,18.521,,,,,
1969,07/31/18 12:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1970,07/31/18 01:00:00 PM,0.0,18.616,18.616,18.616,,,,,
1971,07/31/18 02:00:00 PM,0.0,18.711,18.711,18.711,,,,,
1972,07/31/18 03:00:00 PM,0.0,18.996,18.996,18.996,,,,,
1973,07/31/18 04:00:00 PM,0.0,19.092,19.092,19.092,,,,,
1974,07/31/18 05:00:00 PM,0.0,18.996,18.996,18.996,,,,,
1975,07/31/18 06:00:00 PM,0.0,19.092,19.092,19.092,,,,,
1976,07/31/18 07:00:00 PM,0.0,18.806,18.806,18.806,,,,,
1977,07/31/18 08:00:00 PM,0.0,18.616,18.616,18.616,,,,,
1978,07/31/18 09:00:00 PM,0.0,18.521,18.521,18.521,,,,,
1979,07/31/18 10:00:00 PM,0.0,18.426,18.426,18.426,,,,,
1980,07/31/18 11:00:00 PM,0.0,18.331,18.331,18.331,,,,,
1981,08/01/18 12:00:00 AM,0.0,18.236,18.236,18.236,,,,,
1982,08/01/18 01:00:00 AM,0.0,18.140,18.140,18.140,,,,,
1983,08/01/18 02:00:00 AM,0.0,18.140,18.140,18.140,,,,,
1984,08/01/18 03:00:00 AM,0.0,18.045,18.045,18.045,,,,,
1985,08/01/18 04:00:00 AM,0.0,18.045,18.045,18.045,,,,,
1986,08/01/18 05:00:00 AM,0.0,17.950,17.950,17.950,,,,,
1987,08/01/18 06:00:00 AM,0.0,17.855,17.855,17.855,,,,,
1988,08/01/18 07:00:00 AM,0.0,17.760,17.760,17.760,,,,,
1989,08/01/18 08:00:00 AM,0.0,17.855,17.855,17.855,,,,,
1990,08/01/18 09:00:00 AM,0.0,17.855,17.855,17.855,,,,,
1991,08/01/18 10:00:00 AM,0.0,17.855,17.855,17.855,,,,,
1992,08/01/18 11:00:00 AM,0.0,18.045,18.045,18.045,,,,,
1993,08/01/18 12:00:00 PM,0.0,18.140,18.140,18.140,,,,,
1994,08/01/18 01:00:00 PM,0.0,17.950,17.950,17.950,,,,,
1995,08/01/18 02:00:00 PM,0.0,18.140,18.140,18.140,,,,,
1996,08/01/18 03:00:00 PM,0.0,18.331,18.331,18.331,,,,,
1997,08/01/18 04:00:00 PM,0.0,18.426,18.426,18.426,,,,,
1998,08/01/18 05:00:00 PM,0.0,18.331,18.331,18.331,,,,,
1999,08/01/18 06:00:00 PM,0.0,18.236,18.236,18.236,,,,,
2000,08/01/18 07:00:00 PM,0.0,18.140,18.140,18.140,,,,,
2001,08/01/18 08:00:00 PM,0.0,18.045,18.045,18.045,,,,,
2002,08/01/18 09:00:00 PM,0.0,18.045,18.045,18.045,,,,,
2003,08/01/18 10:00:00 PM,0.0,17.950,17.950,17.950,,,,,
2004,08/01/18 11:00:00 PM,0.0,17.855,17.855,17.855,,,,,
2005,08/02/18 12:00:00 AM,0.0,17.855,17.855,17.855,,,,,
2006,08/02/18 01:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2007,08/02/18 02:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2008,08/02/18 03:00:00 AM,0.0,17.665,17.665,17.665,,,,,
2009,08/02/18 04:00:00 AM,0.0,17.665,17.665,17.665,,,,,
2010,08/02/18 05:00:00 AM,0.0,17.570,17.570,17.570,,,,,
2011,08/02/18 06:00:00 AM,0.0,17.950,17.950,17.950,,,,,
2012,08/02/18 07:00:00 AM,0.0,18.236,18.236,18.236,,,,,
2013,08/02/18 08:00:00 AM,0.0,18.426,18.426,18.426,,,,,
2014,08/02/18 09:00:00 AM,0.0,18.521,18.521,18.521,,,,,
2015,08/02/18 10:00:00 AM,0.0,18.331,18.331,18.331,,,,,
2016,08/02/18 11:00:00 AM,0.0,18.045,18.045,18.045,,,,,
2017,08/02/18 12:00:00 PM,0.0,17.950,17.950,17.950,,,,,
2018,08/02/18 01:00:00 PM,0.0,17.760,17.760,17.760,,,,,
2019,08/02/18 02:00:00 PM,0.0,17.665,17.665,17.665,,,,,
2020,08/02/18 03:00:00 PM,0.0,17.760,17.760,17.760,,,,,
2021,08/02/18 04:00:00 PM,0.0,17.760,17.760,17.760,,,,,
2022,08/02/18 05:00:00 PM,0.0,17.855,17.855,17.855,,,,,
2023,08/02/18 06:00:00 PM,0.0,17.760,17.760,17.760,,,,,
2024,08/02/18 07:00:00 PM,0.0,17.665,17.665,17.665,,,,,
2025,08/02/18 08:00:00 PM,0.0,17.665,17.665,17.665,,,,,
2026,08/02/18 09:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2027,08/02/18 10:00:00 PM,0.0,17.379,17.379,17.379,,,,,
2028,08/02/18 11:00:00 PM,0.0,17.284,17.284,17.284,,,,,
2029,08/03/18 12:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2030,08/03/18 01:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2031,08/03/18 02:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2032,08/03/18 03:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2033,08/03/18 04:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2034,08/03/18 05:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2035,08/03/18 06:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2036,08/03/18 07:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2037,08/03/18 08:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2038,08/03/18 09:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2039,08/03/18 10:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2040,08/03/18 11:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2041,08/03/18 12:00:00 PM,0.0,17.570,17.570,17.570,,,,,
2042,08/03/18 01:00:00 PM,0.0,17.665,17.665,17.665,,,,,
2043,08/03/18 02:00:00 PM,0.0,17.570,17.570,17.570,,,,,
2044,08/03/18 03:00:00 PM,0.0,18.045,18.045,18.045,,,,,
2045,08/03/18 04:00:00 PM,0.0,18.236,18.236,18.236,,,,,
2046,08/03/18 05:00:00 PM,0.0,18.426,18.426,18.426,,,,,
2047,08/03/18 06:00:00 PM,0.0,18.045,18.045,18.045,,,,,
2048,08/03/18 07:00:00 PM,0.0,17.760,17.760,17.760,,,,,
2049,08/03/18 08:00:00 PM,0.0,17.665,17.665,17.665,,,,,
2050,08/03/18 09:00:00 PM,0.0,17.570,17.570,17.570,,,,,
2051,08/03/18 10:00:00 PM,0.0,17.379,17.379,17.379,,,,,
2052,08/03/18 11:00:00 PM,0.0,17.284,17.284,17.284,,,,,
2053,08/04/18 12:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2054,08/04/18 01:00:00 AM,0.0,17.094,17.094,17.094,,,,,
2055,08/04/18 02:00:00 AM,0.0,17.094,17.094,17.094,,,,,
2056,08/04/18 03:00:00 AM,0.0,17.094,17.094,17.094,,,,,
2057,08/04/18 04:00:00 AM,0.0,16.999,16.999,16.999,,,,,
2058,08/04/18 05:00:00 AM,0.0,16.999,16.999,16.999,,,,,
2059,08/04/18 06:00:00 AM,0.0,16.903,16.903,16.903,,,,,
2060,08/04/18 07:00:00 AM,0.0,16.903,16.903,16.903,,,,,
2061,08/04/18 08:00:00 AM,0.0,16.903,16.903,16.903,,,,,
2062,08/04/18 09:00:00 AM,0.0,16.903,16.903,16.903,,,,,
2063,08/04/18 10:00:00 AM,0.0,16.999,16.999,16.999,,,,,
2064,08/04/18 11:00:00 AM,0.0,16.999,16.999,16.999,,,,,
2065,08/04/18 12:00:00 PM,0.0,17.094,17.094,17.094,,,,,
2066,08/04/18 01:00:00 PM,0.0,17.094,17.094,17.094,,,,,
2067,08/04/18 02:00:00 PM,0.0,17.189,17.189,17.189,,,,,
2068,08/04/18 03:00:00 PM,0.0,17.189,17.189,17.189,,,,,
2069,08/04/18 04:00:00 PM,0.0,17.284,17.284,17.284,,,,,
2070,08/04/18 05:00:00 PM,0.0,17.379,17.379,17.379,,,,,
2071,08/04/18 06:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2072,08/04/18 07:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2073,08/04/18 08:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2074,08/04/18 09:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2075,08/04/18 10:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2076,08/04/18 11:00:00 PM,0.0,17.284,17.284,17.284,,,,,
2077,08/05/18 12:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2078,08/05/18 01:00:00 AM,0.0,17.094,17.094,17.094,,,,,
2079,08/05/18 02:00:00 AM,0.0,16.999,16.999,16.999,,,,,
2080,08/05/18 03:00:00 AM,0.0,17.094,17.094,17.094,,,,,
2081,08/05/18 04:00:00 AM,0.0,17.094,17.094,17.094,,,,,
2082,08/05/18 05:00:00 AM,0.0,17.094,17.094,17.094,,,,,
2083,08/05/18 06:00:00 AM,0.0,16.999,16.999,16.999,,,,,
2084,08/05/18 07:00:00 AM,0.0,16.999,16.999,16.999,,,,,
2085,08/05/18 08:00:00 AM,0.0,16.999,16.999,16.999,,,,,
2086,08/05/18 09:00:00 AM,0.0,16.999,16.999,16.999,,,,,
2087,08/05/18 10:00:00 AM,0.0,17.094,17.094,17.094,,,,,
2088,08/05/18 11:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2089,08/05/18 12:00:00 PM,0.0,17.284,17.284,17.284,,,,,
2090,08/05/18 01:00:00 PM,0.0,17.284,17.284,17.284,,,,,
2091,08/05/18 02:00:00 PM,0.0,17.379,17.379,17.379,,,,,
2092,08/05/18 03:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2093,08/05/18 04:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2094,08/05/18 05:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2095,08/05/18 06:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2096,08/05/18 07:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2097,08/05/18 08:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2098,08/05/18 09:00:00 PM,0.0,17.570,17.570,17.570,,,,,
2099,08/05/18 10:00:00 PM,0.0,17.665,17.665,17.665,,,,,
2100,08/05/18 11:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2101,08/06/18 12:00:00 AM,0.0,17.379,17.379,17.379,,,,,
2102,08/06/18 01:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2103,08/06/18 02:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2104,08/06/18 03:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2105,08/06/18 04:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2106,08/06/18 05:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2107,08/06/18 06:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2108,08/06/18 07:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2109,08/06/18 08:00:00 AM,0.0,17.189,17.189,17.189,,,,,
