"Plot Title: TL005"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 1266565, SEN S/N: 1266565, LBL: temp)","Intensity, Lux (LGR S/N: 1266565, SEN S/N: 1266565, LBL: li)","Max: Temperature, °C (LGR S/N: 1266565)","Min: Temperature, °C (LGR S/N: 1266565)","Avg: Temperature, °C (LGR S/N: 1266565)","Bad Battery (LGR S/N: 1266565)","Coupler Attached (LGR S/N: 1266565)","Host Connected (LGR S/N: 1266565)","Stopped (LGR S/N: 1266565)","End Of File (LGR S/N: 1266565)"
950,07/01/18 01:00:00 AM,9.768,0.0,9.768,9.768,9.768,,,,,
951,07/01/18 02:00:00 AM,9.768,0.0,9.768,9.768,9.768,,,,,
952,07/01/18 03:00:00 AM,9.669,0.0,9.669,9.669,9.669,,,,,
953,07/01/18 04:00:00 AM,9.669,0.0,9.669,9.669,9.669,,,,,
954,07/01/18 05:00:00 AM,9.669,0.0,9.669,9.669,9.669,,,,,
955,07/01/18 06:00:00 AM,9.571,0.0,9.571,9.571,9.571,,,,,
956,07/01/18 07:00:00 AM,9.571,107.6,9.571,9.571,9.571,,,,,
957,07/01/18 08:00:00 AM,9.571,473.6,9.571,9.571,9.571,,,,,
958,07/01/18 09:00:00 AM,9.571,559.7,9.571,9.571,9.571,,,,,
959,07/01/18 10:00:00 AM,9.571,538.2,9.571,9.571,9.571,,,,,
960,07/01/18 11:00:00 AM,9.669,366.0,9.669,9.669,9.669,,,,,
961,07/01/18 12:00:00 PM,9.768,624.3,9.768,9.768,9.768,,,,,
962,07/01/18 01:00:00 PM,9.866,2066.7,9.866,9.866,9.866,,,,,
963,07/01/18 02:00:00 PM,10.063,4133.4,10.063,10.063,10.063,,,,,
964,07/01/18 03:00:00 PM,10.455,2325.0,10.455,10.455,10.455,,,,,
965,07/01/18 04:00:00 PM,10.357,2066.7,10.357,10.357,10.357,,,,,
966,07/01/18 05:00:00 PM,10.259,1722.2,10.259,10.259,10.259,,,,,
967,07/01/18 06:00:00 PM,10.259,1044.1,10.259,10.259,10.259,,,,,
968,07/01/18 07:00:00 PM,10.063,118.4,10.063,10.063,10.063,,,,,
969,07/01/18 08:00:00 PM,9.965,0.0,9.965,9.965,9.965,,,,,
970,07/01/18 09:00:00 PM,9.768,0.0,9.768,9.768,9.768,,,,,
971,07/01/18 10:00:00 PM,9.768,0.0,9.768,9.768,9.768,,,,,
972,07/01/18 11:00:00 PM,9.768,0.0,9.768,9.768,9.768,,,,,
973,07/02/18 12:00:00 AM,9.669,0.0,9.669,9.669,9.669,,,,,
974,07/02/18 01:00:00 AM,9.571,0.0,9.571,9.571,9.571,,,,,
975,07/02/18 02:00:00 AM,9.472,0.0,9.472,9.472,9.472,,,,,
976,07/02/18 03:00:00 AM,9.472,0.0,9.472,9.472,9.472,,,,,
977,07/02/18 04:00:00 AM,9.373,0.0,9.373,9.373,9.373,,,,,
978,07/02/18 05:00:00 AM,9.373,0.0,9.373,9.373,9.373,,,,,
979,07/02/18 06:00:00 AM,9.275,86.1,9.275,9.275,9.275,,,,,
980,07/02/18 07:00:00 AM,9.275,279.9,9.275,9.275,9.275,,,,,
981,07/02/18 08:00:00 AM,9.373,1722.2,9.373,9.373,9.373,,,,,
982,07/02/18 09:00:00 AM,9.571,4133.4,9.571,9.571,9.571,,,,,
983,07/02/18 10:00:00 AM,9.472,2238.9,9.472,9.472,9.472,,,,,
984,07/02/18 11:00:00 AM,9.472,1377.8,9.472,9.472,9.472,,,,,
985,07/02/18 12:00:00 PM,9.571,2755.6,9.571,9.571,9.571,,,,,
986,07/02/18 01:00:00 PM,10.063,3961.1,10.063,10.063,10.063,,,,,
987,07/02/18 02:00:00 PM,10.357,4477.8,10.357,10.357,10.357,,,,,
988,07/02/18 03:00:00 PM,10.259,2755.6,10.259,10.259,10.259,,,,,
989,07/02/18 04:00:00 PM,10.063,818.1,10.063,10.063,10.063,,,,,
990,07/02/18 05:00:00 PM,9.965,1291.7,9.965,9.965,9.965,,,,,
991,07/02/18 06:00:00 PM,9.965,3272.2,9.965,9.965,9.965,,,,,
992,07/02/18 07:00:00 PM,9.866,1302.4,9.866,9.866,9.866,,,,,
993,07/02/18 08:00:00 PM,9.571,301.4,9.571,9.571,9.571,,,,,
994,07/02/18 09:00:00 PM,9.571,21.5,9.571,9.571,9.571,,,,,
995,07/02/18 10:00:00 PM,9.373,0.0,9.373,9.373,9.373,,,,,
996,07/02/18 11:00:00 PM,9.275,0.0,9.275,9.275,9.275,,,,,
997,07/03/18 12:00:00 AM,9.176,0.0,9.176,9.176,9.176,,,,,
998,07/03/18 01:00:00 AM,8.978,0.0,8.978,8.978,8.978,,,,,
999,07/03/18 02:00:00 AM,8.978,0.0,8.978,8.978,8.978,,,,,
1000,07/03/18 03:00:00 AM,8.879,0.0,8.879,8.879,8.879,,,,,
1001,07/03/18 04:00:00 AM,8.779,0.0,8.779,8.779,8.779,,,,,
1002,07/03/18 05:00:00 AM,8.680,0.0,8.680,8.680,8.680,,,,,
1003,07/03/18 06:00:00 AM,8.581,43.1,8.581,8.581,8.581,,,,,
1004,07/03/18 07:00:00 AM,8.581,258.3,8.581,8.581,8.581,,,,,
1005,07/03/18 08:00:00 AM,8.680,1162.5,8.680,8.680,8.680,,,,,
1006,07/03/18 09:00:00 AM,8.978,1722.2,8.978,8.978,8.978,,,,,
1007,07/03/18 10:00:00 AM,9.275,2497.2,9.275,9.275,9.275,,,,,
1008,07/03/18 11:00:00 AM,10.455,38578.0,10.455,10.455,10.455,,,,,
1009,07/03/18 12:00:00 PM,9.866,2325.0,9.866,9.866,9.866,,,,,
1010,07/03/18 01:00:00 PM,10.063,4994.5,10.063,10.063,10.063,,,,,
1011,07/03/18 02:00:00 PM,10.357,2755.6,10.357,10.357,10.357,,,,,
1012,07/03/18 03:00:00 PM,11.041,2583.4,11.041,11.041,11.041,,,,,
1013,07/03/18 04:00:00 PM,11.334,2497.2,11.334,11.334,11.334,,,,,
1014,07/03/18 05:00:00 PM,11.528,1119.5,11.528,11.528,11.528,,,,,
1015,07/03/18 06:00:00 PM,11.722,1636.1,11.722,11.722,11.722,,,,,
1016,07/03/18 07:00:00 PM,11.334,925.7,11.334,11.334,11.334,,,,,
1017,07/03/18 08:00:00 PM,10.846,172.2,10.846,10.846,10.846,,,,,
1018,07/03/18 09:00:00 PM,10.553,0.0,10.553,10.553,10.553,,,,,
1019,07/03/18 10:00:00 PM,10.259,0.0,10.259,10.259,10.259,,,,,
1020,07/03/18 11:00:00 PM,10.161,0.0,10.161,10.161,10.161,,,,,
1021,07/04/18 12:00:00 AM,9.965,0.0,9.965,9.965,9.965,,,,,
1022,07/04/18 01:00:00 AM,9.866,0.0,9.866,9.866,9.866,,,,,
1023,07/04/18 02:00:00 AM,9.768,0.0,9.768,9.768,9.768,,,,,
1024,07/04/18 03:00:00 AM,9.669,0.0,9.669,9.669,9.669,,,,,
1025,07/04/18 04:00:00 AM,9.571,0.0,9.571,9.571,9.571,,,,,
1026,07/04/18 05:00:00 AM,9.571,0.0,9.571,9.571,9.571,,,,,
1027,07/04/18 06:00:00 AM,9.571,53.8,9.571,9.571,9.571,,,,,
1028,07/04/18 07:00:00 AM,9.669,258.3,9.669,9.669,9.669,,,,,
1029,07/04/18 08:00:00 AM,9.768,1184.0,9.768,9.768,9.768,,,,,
1030,07/04/18 09:00:00 AM,10.063,1722.2,10.063,10.063,10.063,,,,,
1031,07/04/18 10:00:00 AM,10.455,1550.0,10.455,10.455,10.455,,,,,
1032,07/04/18 11:00:00 AM,12.304,41333.6,12.304,12.304,12.304,,,,,
1033,07/04/18 12:00:00 PM,11.722,5166.7,11.722,11.722,11.722,,,,,
1034,07/04/18 01:00:00 PM,12.207,4822.3,12.207,12.207,12.207,,,,,
1035,07/04/18 02:00:00 PM,12.304,2411.1,12.304,12.304,12.304,,,,,
1036,07/04/18 03:00:00 PM,12.883,3100.0,12.883,12.883,12.883,,,,,
1037,07/04/18 04:00:00 PM,13.173,3788.9,13.173,13.173,13.173,,,,,
1038,07/04/18 05:00:00 PM,13.173,2755.6,13.173,13.173,13.173,,,,,
1039,07/04/18 06:00:00 PM,13.076,1722.2,13.076,13.076,13.076,,,,,
1040,07/04/18 07:00:00 PM,12.690,861.1,12.690,12.690,12.690,,,,,
1041,07/04/18 08:00:00 PM,12.497,43.1,12.497,12.497,12.497,,,,,
1042,07/04/18 09:00:00 PM,12.304,0.0,12.304,12.304,12.304,,,,,
1043,07/04/18 10:00:00 PM,12.013,0.0,12.013,12.013,12.013,,,,,
1044,07/04/18 11:00:00 PM,11.916,0.0,11.916,11.916,11.916,,,,,
1045,07/05/18 12:00:00 AM,11.722,0.0,11.722,11.722,11.722,,,,,
1046,07/05/18 01:00:00 AM,11.625,0.0,11.625,11.625,11.625,,,,,
1047,07/05/18 02:00:00 AM,11.528,0.0,11.528,11.528,11.528,,,,,
1048,07/05/18 03:00:00 AM,11.528,0.0,11.528,11.528,11.528,,,,,
1049,07/05/18 04:00:00 AM,11.431,0.0,11.431,11.431,11.431,,,,,
1050,07/05/18 05:00:00 AM,11.334,0.0,11.334,11.334,11.334,,,,,
1051,07/05/18 06:00:00 AM,11.334,43.1,11.334,11.334,11.334,,,,,
1052,07/05/18 07:00:00 AM,11.334,1463.9,11.334,11.334,11.334,,,,,
1053,07/05/18 08:00:00 AM,11.431,1636.1,11.431,11.431,11.431,,,,,
1054,07/05/18 09:00:00 AM,11.625,3961.1,11.625,11.625,11.625,,,,,
1055,07/05/18 10:00:00 AM,11.819,1808.3,11.819,11.819,11.819,,,,,
1056,07/05/18 11:00:00 AM,13.846,38578.0,13.846,13.846,13.846,,,,,
1057,07/05/18 12:00:00 PM,13.269,2583.4,13.269,13.269,13.269,,,,,
1058,07/05/18 01:00:00 PM,13.654,1463.9,13.654,13.654,13.654,,,,,
1059,07/05/18 02:00:00 PM,14.134,1377.8,14.134,14.134,14.134,,,,,
1060,07/05/18 03:00:00 PM,14.804,1377.8,14.804,14.804,14.804,,,,,
1061,07/05/18 04:00:00 PM,15.187,1722.2,15.187,15.187,15.187,,,,,
1062,07/05/18 05:00:00 PM,15.282,1291.7,15.282,15.282,15.282,,,,,
1063,07/05/18 06:00:00 PM,15.569,2238.9,15.569,15.569,15.569,,,,,
1064,07/05/18 07:00:00 PM,15.187,1291.7,15.187,15.187,15.187,,,,,
1065,07/05/18 08:00:00 PM,14.804,366.0,14.804,14.804,14.804,,,,,
1066,07/05/18 09:00:00 PM,14.421,0.0,14.421,14.421,14.421,,,,,
1067,07/05/18 10:00:00 PM,14.038,0.0,14.038,14.038,14.038,,,,,
1068,07/05/18 11:00:00 PM,13.750,0.0,13.750,13.750,13.750,,,,,
1069,07/06/18 12:00:00 AM,13.461,0.0,13.461,13.461,13.461,,,,,
1070,07/06/18 01:00:00 AM,13.269,0.0,13.269,13.269,13.269,,,,,
1071,07/06/18 02:00:00 AM,13.076,0.0,13.076,13.076,13.076,,,,,
1072,07/06/18 03:00:00 AM,12.883,0.0,12.883,12.883,12.883,,,,,
1073,07/06/18 04:00:00 AM,12.690,0.0,12.690,12.690,12.690,,,,,
1074,07/06/18 05:00:00 AM,12.497,0.0,12.497,12.497,12.497,,,,,
1075,07/06/18 06:00:00 AM,12.401,236.8,12.401,12.401,12.401,,,,,
1076,07/06/18 07:00:00 AM,12.304,1291.7,12.304,12.304,12.304,,,,,
1077,07/06/18 08:00:00 AM,12.304,2669.5,12.304,12.304,12.304,,,,,
1078,07/06/18 09:00:00 AM,12.594,4822.3,12.594,12.594,12.594,,,,,
1079,07/06/18 10:00:00 AM,12.690,4305.6,12.690,12.690,12.690,,,,,
1080,07/06/18 11:00:00 AM,14.038,39955.8,14.038,14.038,14.038,,,,,
1081,07/06/18 12:00:00 PM,13.461,4994.5,13.461,13.461,13.461,,,,,
1082,07/06/18 01:00:00 PM,13.558,1291.7,13.558,13.558,13.558,,,,,
1083,07/06/18 02:00:00 PM,13.750,3272.2,13.750,13.750,13.750,,,,,
1084,07/06/18 03:00:00 PM,13.942,2152.8,13.942,13.942,13.942,,,,,
1085,07/06/18 04:00:00 PM,14.038,2325.0,14.038,14.038,14.038,,,,,
1086,07/06/18 05:00:00 PM,14.134,1377.8,14.134,14.134,14.134,,,,,
1087,07/06/18 06:00:00 PM,14.325,1722.2,14.325,14.325,14.325,,,,,
1088,07/06/18 07:00:00 PM,14.421,688.9,14.421,14.421,14.421,,,,,
1089,07/06/18 08:00:00 PM,14.038,279.9,14.038,14.038,14.038,,,,,
1090,07/06/18 09:00:00 PM,13.750,0.0,13.750,13.750,13.750,,,,,
1091,07/06/18 10:00:00 PM,13.461,0.0,13.461,13.461,13.461,,,,,
1092,07/06/18 11:00:00 PM,13.269,0.0,13.269,13.269,13.269,,,,,
1093,07/07/18 12:00:00 AM,13.076,0.0,13.076,13.076,13.076,,,,,
1094,07/07/18 01:00:00 AM,12.690,0.0,12.690,12.690,12.690,,,,,
1095,07/07/18 02:00:00 AM,12.497,0.0,12.497,12.497,12.497,,,,,
1096,07/07/18 03:00:00 AM,12.304,0.0,12.304,12.304,12.304,,,,,
1097,07/07/18 04:00:00 AM,12.110,0.0,12.110,12.110,12.110,,,,,
1098,07/07/18 05:00:00 AM,12.013,0.0,12.013,12.013,12.013,,,,,
1099,07/07/18 06:00:00 AM,11.819,0.0,11.819,11.819,11.819,,,,,
1100,07/07/18 07:00:00 AM,11.722,43.1,11.722,11.722,11.722,,,,,
1101,07/07/18 08:00:00 AM,11.625,86.1,11.625,11.625,11.625,,,,,
1102,07/07/18 09:00:00 AM,11.528,452.1,11.528,11.528,11.528,,,,,
1103,07/07/18 10:00:00 AM,11.334,172.2,11.334,11.334,11.334,,,,,
1104,07/07/18 11:00:00 AM,10.944,645.8,10.944,10.944,10.944,,,,,
1105,07/07/18 12:00:00 PM,11.139,1216.3,11.139,11.139,11.139,,,,,
1106,07/07/18 01:00:00 PM,11.139,2755.6,11.139,11.139,11.139,,,,,
1107,07/07/18 02:00:00 PM,11.139,3100.0,11.139,11.139,11.139,,,,,
1108,07/07/18 03:00:00 PM,10.944,1270.1,10.944,10.944,10.944,,,,,
1109,07/07/18 04:00:00 PM,11.041,2325.0,11.041,11.041,11.041,,,,,
1110,07/07/18 05:00:00 PM,11.139,2583.4,11.139,11.139,11.139,,,,,
1111,07/07/18 06:00:00 PM,10.944,839.6,10.944,10.944,10.944,,,,,
1112,07/07/18 07:00:00 PM,10.846,656.6,10.846,10.846,10.846,,,,,
1113,07/07/18 08:00:00 PM,10.748,538.2,10.748,10.748,10.748,,,,,
1114,07/07/18 09:00:00 PM,10.651,0.0,10.651,10.651,10.651,,,,,
1115,07/07/18 10:00:00 PM,10.553,0.0,10.553,10.553,10.553,,,,,
1116,07/07/18 11:00:00 PM,10.553,0.0,10.553,10.553,10.553,,,,,
1117,07/08/18 12:00:00 AM,10.455,0.0,10.455,10.455,10.455,,,,,
1118,07/08/18 01:00:00 AM,10.357,0.0,10.357,10.357,10.357,,,,,
1119,07/08/18 02:00:00 AM,10.357,0.0,10.357,10.357,10.357,,,,,
1120,07/08/18 03:00:00 AM,10.259,0.0,10.259,10.259,10.259,,,,,
1121,07/08/18 04:00:00 AM,10.259,0.0,10.259,10.259,10.259,,,,,
1122,07/08/18 05:00:00 AM,10.161,0.0,10.161,10.161,10.161,,,,,
1123,07/08/18 06:00:00 AM,10.161,0.0,10.161,10.161,10.161,,,,,
1124,07/08/18 07:00:00 AM,10.161,129.2,10.161,10.161,10.161,,,,,
1125,07/08/18 08:00:00 AM,10.161,710.4,10.161,10.161,10.161,,,,,
1126,07/08/18 09:00:00 AM,10.357,1463.9,10.357,10.357,10.357,,,,,
1127,07/08/18 10:00:00 AM,10.553,1722.2,10.553,10.553,10.553,,,,,
1128,07/08/18 11:00:00 AM,11.139,6200.0,11.139,11.139,11.139,,,,,
1129,07/08/18 12:00:00 PM,10.944,3444.5,10.944,10.944,10.944,,,,,
1130,07/08/18 01:00:00 PM,11.625,3616.7,11.625,11.625,11.625,,,,,
1131,07/08/18 02:00:00 PM,11.819,1636.1,11.819,11.819,11.819,,,,,
1132,07/08/18 03:00:00 PM,12.110,1808.3,12.110,12.110,12.110,,,,,
1133,07/08/18 04:00:00 PM,11.819,1324.0,11.819,11.819,11.819,,,,,
1134,07/08/18 05:00:00 PM,11.916,1980.6,11.916,11.916,11.916,,,,,
1135,07/08/18 06:00:00 PM,11.625,2066.7,11.625,11.625,11.625,,,,,
1136,07/08/18 07:00:00 PM,11.431,1463.9,11.431,11.431,11.431,,,,,
1137,07/08/18 08:00:00 PM,11.041,129.2,11.041,11.041,11.041,,,,,
1138,07/08/18 09:00:00 PM,10.944,10.8,10.944,10.944,10.944,,,,,
1139,07/08/18 10:00:00 PM,10.846,0.0,10.846,10.846,10.846,,,,,
1140,07/08/18 11:00:00 PM,10.748,0.0,10.748,10.748,10.748,,,,,
1141,07/09/18 12:00:00 AM,10.651,0.0,10.651,10.651,10.651,,,,,
1142,07/09/18 01:00:00 AM,10.553,0.0,10.553,10.553,10.553,,,,,
1143,07/09/18 02:00:00 AM,10.553,0.0,10.553,10.553,10.553,,,,,
1144,07/09/18 03:00:00 AM,10.455,0.0,10.455,10.455,10.455,,,,,
1145,07/09/18 04:00:00 AM,10.357,0.0,10.357,10.357,10.357,,,,,
1146,07/09/18 05:00:00 AM,10.357,0.0,10.357,10.357,10.357,,,,,
1147,07/09/18 06:00:00 AM,10.357,258.3,10.357,10.357,10.357,,,,,
1148,07/09/18 07:00:00 AM,10.455,775.0,10.455,10.455,10.455,,,,,
1149,07/09/18 08:00:00 AM,10.651,1722.2,10.651,10.651,10.651,,,,,
1150,07/09/18 09:00:00 AM,10.846,3100.0,10.846,10.846,10.846,,,,,
1151,07/09/18 10:00:00 AM,11.041,3100.0,11.041,11.041,11.041,,,,,
1152,07/09/18 11:00:00 AM,11.236,3272.2,11.236,11.236,11.236,,,,,
1153,07/09/18 12:00:00 PM,11.625,3961.1,11.625,11.625,11.625,,,,,
1154,07/09/18 01:00:00 PM,11.916,4133.4,11.916,11.916,11.916,,,,,
1155,07/09/18 02:00:00 PM,12.110,2755.6,12.110,12.110,12.110,,,,,
1156,07/09/18 03:00:00 PM,12.013,2152.8,12.013,12.013,12.013,,,,,
1157,07/09/18 04:00:00 PM,11.819,1980.6,11.819,11.819,11.819,,,,,
1158,07/09/18 05:00:00 PM,11.722,1270.1,11.722,11.722,11.722,,,,,
1159,07/09/18 06:00:00 PM,11.528,538.2,11.528,11.528,11.528,,,,,
1160,07/09/18 07:00:00 PM,11.334,473.6,11.334,11.334,11.334,,,,,
1161,07/09/18 08:00:00 PM,11.139,129.2,11.139,11.139,11.139,,,,,
1162,07/09/18 09:00:00 PM,11.041,0.0,11.041,11.041,11.041,,,,,
1163,07/09/18 10:00:00 PM,10.944,0.0,10.944,10.944,10.944,,,,,
1164,07/09/18 11:00:00 PM,10.944,0.0,10.944,10.944,10.944,,,,,
1165,07/10/18 12:00:00 AM,10.846,0.0,10.846,10.846,10.846,,,,,
1166,07/10/18 01:00:00 AM,10.748,0.0,10.748,10.748,10.748,,,,,
1167,07/10/18 02:00:00 AM,10.748,0.0,10.748,10.748,10.748,,,,,
1168,07/10/18 03:00:00 AM,10.748,0.0,10.748,10.748,10.748,,,,,
1169,07/10/18 04:00:00 AM,10.651,0.0,10.651,10.651,10.651,,,,,
1170,07/10/18 05:00:00 AM,10.553,0.0,10.553,10.553,10.553,,,,,
1171,07/10/18 06:00:00 AM,10.553,0.0,10.553,10.553,10.553,,,,,
1172,07/10/18 07:00:00 AM,10.455,0.0,10.455,10.455,10.455,,,,,
1173,07/10/18 08:00:00 AM,10.455,129.2,10.455,10.455,10.455,,,,,
1174,07/10/18 09:00:00 AM,10.455,258.3,10.455,10.455,10.455,,,,,
1175,07/10/18 10:00:00 AM,10.455,366.0,10.455,10.455,10.455,,,,,
1176,07/10/18 11:00:00 AM,10.553,279.9,10.553,10.553,10.553,,,,,
1177,07/10/18 12:00:00 PM,10.553,785.8,10.553,10.553,10.553,,,,,
1178,07/10/18 01:00:00 PM,10.651,559.7,10.651,10.651,10.651,,,,,
1179,07/10/18 02:00:00 PM,10.651,688.9,10.651,10.651,10.651,,,,,
1180,07/10/18 03:00:00 PM,10.651,1044.1,10.651,10.651,10.651,,,,,
1181,07/10/18 04:00:00 PM,10.748,2669.5,10.748,10.748,10.748,,,,,
1182,07/10/18 05:00:00 PM,10.846,1550.0,10.846,10.846,10.846,,,,,
1183,07/10/18 06:00:00 PM,10.846,828.8,10.846,10.846,10.846,,,,,
1184,07/10/18 07:00:00 PM,10.748,387.5,10.748,10.748,10.748,,,,,
1185,07/10/18 08:00:00 PM,10.651,172.2,10.651,10.651,10.651,,,,,
1186,07/10/18 09:00:00 PM,10.651,0.0,10.651,10.651,10.651,,,,,
1187,07/10/18 10:00:00 PM,10.553,0.0,10.553,10.553,10.553,,,,,
1188,07/10/18 11:00:00 PM,10.553,0.0,10.553,10.553,10.553,,,,,
1189,07/11/18 12:00:00 AM,10.553,0.0,10.553,10.553,10.553,,,,,
1190,07/11/18 01:00:00 AM,10.553,0.0,10.553,10.553,10.553,,,,,
1191,07/11/18 02:00:00 AM,10.553,0.0,10.553,10.553,10.553,,,,,
1192,07/11/18 03:00:00 AM,10.553,0.0,10.553,10.553,10.553,,,,,
1193,07/11/18 04:00:00 AM,10.553,0.0,10.553,10.553,10.553,,,,,
1194,07/11/18 05:00:00 AM,10.357,0.0,10.357,10.357,10.357,,,,,
1195,07/11/18 06:00:00 AM,10.357,0.0,10.357,10.357,10.357,,,,,
1196,07/11/18 07:00:00 AM,10.357,129.2,10.357,10.357,10.357,,,,,
1197,07/11/18 08:00:00 AM,10.357,688.9,10.357,10.357,10.357,,,,,
1198,07/11/18 09:00:00 AM,10.553,1377.8,10.553,10.553,10.553,,,,,
1199,07/11/18 10:00:00 AM,10.846,1227.1,10.846,10.846,10.846,,,,,
1200,07/11/18 11:00:00 AM,11.916,14466.8,11.916,11.916,11.916,,,,,
1201,07/11/18 12:00:00 PM,11.916,1011.8,11.916,11.916,11.916,,,,,
1202,07/11/18 01:00:00 PM,12.594,947.2,12.594,12.594,12.594,,,,,
1203,07/11/18 02:00:00 PM,12.980,925.7,12.980,12.980,12.980,,,,,
1204,07/11/18 03:00:00 PM,13.365,990.3,13.365,13.365,13.365,,,,,
1205,07/11/18 04:00:00 PM,13.269,882.6,13.269,13.269,13.269,,,,,
1206,07/11/18 05:00:00 PM,13.173,785.8,13.173,13.173,13.173,,,,,
1207,07/11/18 06:00:00 PM,13.269,4650.0,13.269,13.269,13.269,,,,,
1208,07/11/18 07:00:00 PM,12.690,624.3,12.690,12.690,12.690,,,,,
1209,07/11/18 08:00:00 PM,12.110,86.1,12.110,12.110,12.110,,,,,
1210,07/11/18 09:00:00 PM,11.819,0.0,11.819,11.819,11.819,,,,,
1211,07/11/18 10:00:00 PM,11.625,0.0,11.625,11.625,11.625,,,,,
1212,07/11/18 11:00:00 PM,11.528,0.0,11.528,11.528,11.528,,,,,
1213,07/12/18 12:00:00 AM,11.334,0.0,11.334,11.334,11.334,,,,,
1214,07/12/18 01:00:00 AM,11.236,0.0,11.236,11.236,11.236,,,,,
1215,07/12/18 02:00:00 AM,11.139,0.0,11.139,11.139,11.139,,,,,
1216,07/12/18 03:00:00 AM,11.139,0.0,11.139,11.139,11.139,,,,,
1217,07/12/18 04:00:00 AM,11.041,0.0,11.041,11.041,11.041,,,,,
1218,07/12/18 05:00:00 AM,10.944,0.0,10.944,10.944,10.944,,,,,
1219,07/12/18 06:00:00 AM,10.944,0.0,10.944,10.944,10.944,,,,,
1220,07/12/18 07:00:00 AM,10.846,129.2,10.846,10.846,10.846,,,,,
1221,07/12/18 08:00:00 AM,10.944,731.9,10.944,10.944,10.944,,,,,
1222,07/12/18 09:00:00 AM,11.139,2066.7,11.139,11.139,11.139,,,,,
1223,07/12/18 10:00:00 AM,11.528,1097.9,11.528,11.528,11.528,,,,,
1224,07/12/18 11:00:00 AM,12.883,20666.8,12.883,12.883,12.883,,,,,
1225,07/12/18 12:00:00 PM,12.883,1130.2,12.883,12.883,12.883,,,,,
1226,07/12/18 01:00:00 PM,13.558,1001.0,13.558,13.558,13.558,,,,,
1227,07/12/18 02:00:00 PM,13.942,968.8,13.942,13.942,13.942,,,,,
1228,07/12/18 03:00:00 PM,14.517,979.5,14.517,14.517,14.517,,,,,
1229,07/12/18 04:00:00 PM,14.613,904.2,14.613,14.613,14.613,,,,,
1230,07/12/18 05:00:00 PM,14.613,818.1,14.613,14.613,14.613,,,,,
1231,07/12/18 06:00:00 PM,14.804,5166.7,14.804,14.804,14.804,,,,,
1232,07/12/18 07:00:00 PM,14.230,742.7,14.230,14.230,14.230,,,,,
1233,07/12/18 08:00:00 PM,13.558,96.9,13.558,13.558,13.558,,,,,
1234,07/12/18 09:00:00 PM,13.173,0.0,13.173,13.173,13.173,,,,,
1235,07/12/18 10:00:00 PM,12.883,0.0,12.883,12.883,12.883,,,,,
1236,07/12/18 11:00:00 PM,12.594,0.0,12.594,12.594,12.594,,,,,
1237,07/13/18 12:00:00 AM,12.401,0.0,12.401,12.401,12.401,,,,,
1238,07/13/18 01:00:00 AM,12.207,0.0,12.207,12.207,12.207,,,,,
1239,07/13/18 02:00:00 AM,12.110,0.0,12.110,12.110,12.110,,,,,
1240,07/13/18 03:00:00 AM,11.916,0.0,11.916,11.916,11.916,,,,,
1241,07/13/18 04:00:00 AM,11.819,0.0,11.819,11.819,11.819,,,,,
1242,07/13/18 05:00:00 AM,11.722,0.0,11.722,11.722,11.722,,,,,
1243,07/13/18 06:00:00 AM,11.528,0.0,11.528,11.528,11.528,,,,,
1244,07/13/18 07:00:00 AM,11.528,129.2,11.528,11.528,11.528,,,,,
1245,07/13/18 08:00:00 AM,11.528,775.0,11.528,11.528,11.528,,,,,
1246,07/13/18 09:00:00 AM,11.819,8266.7,11.819,11.819,11.819,,,,,
1247,07/13/18 10:00:00 AM,12.013,1248.6,12.013,12.013,12.013,,,,,
1248,07/13/18 11:00:00 AM,13.558,20666.8,13.558,13.558,13.558,,,,,
1249,07/13/18 12:00:00 PM,13.365,1377.8,13.365,13.365,13.365,,,,,
1250,07/13/18 01:00:00 PM,14.038,1054.9,14.038,14.038,14.038,,,,,
1251,07/13/18 02:00:00 PM,14.421,1033.3,14.421,14.421,14.421,,,,,
1252,07/13/18 03:00:00 PM,14.996,1463.9,14.996,14.996,14.996,,,,,
1253,07/13/18 04:00:00 PM,15.091,968.8,15.091,15.091,15.091,,,,,
1254,07/13/18 05:00:00 PM,14.996,882.6,14.996,14.996,14.996,,,,,
1255,07/13/18 06:00:00 PM,15.282,5511.1,15.282,15.282,15.282,,,,,
1256,07/13/18 07:00:00 PM,14.804,818.1,14.804,14.804,14.804,,,,,
1257,07/13/18 08:00:00 PM,14.230,129.2,14.230,14.230,14.230,,,,,
1258,07/13/18 09:00:00 PM,13.750,0.0,13.750,13.750,13.750,,,,,
1259,07/13/18 10:00:00 PM,13.365,0.0,13.365,13.365,13.365,,,,,
1260,07/13/18 11:00:00 PM,12.980,0.0,12.980,12.980,12.980,,,,,
1261,07/14/18 12:00:00 AM,12.690,0.0,12.690,12.690,12.690,,,,,
1262,07/14/18 01:00:00 AM,12.497,0.0,12.497,12.497,12.497,,,,,
1263,07/14/18 02:00:00 AM,12.304,0.0,12.304,12.304,12.304,,,,,
1264,07/14/18 03:00:00 AM,12.110,0.0,12.110,12.110,12.110,,,,,
1265,07/14/18 04:00:00 AM,11.916,0.0,11.916,11.916,11.916,,,,,
1266,07/14/18 05:00:00 AM,11.916,0.0,11.916,11.916,11.916,,,,,
