"Plot Title: sostpro"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10797073, SEN S/N: 10797073, LBL: Temp)","Intensity, Lux (LGR S/N: 10797073, SEN S/N: 10797073, LBL: Light)","Coupler Attached (LGR S/N: 10797073)","Host Connected (LGR S/N: 10797073)","Stopped (LGR S/N: 10797073)","End Of File (LGR S/N: 10797073)"
266,06/11/18 01:00:00 PM,12.690,764.2,,,,
267,06/11/18 02:00:00 PM,15.091,3788.9,,,,
268,06/11/18 03:00:00 PM,14.613,1194.8,,,,
269,06/11/18 04:00:00 PM,14.038,2927.8,,,,
270,06/11/18 05:00:00 PM,14.900,2066.7,,,,
271,06/11/18 06:00:00 PM,14.134,505.9,,,,
272,06/11/18 07:00:00 PM,12.980,376.7,,,,
273,06/11/18 08:00:00 PM,12.207,150.7,,,,
274,06/11/18 09:00:00 PM,11.139,10.8,,,,
275,06/11/18 10:00:00 PM,9.768,0.0,,,,
276,06/11/18 11:00:00 PM,8.779,0.0,,,,
277,06/12/18 12:00:00 AM,8.082,0.0,,,,
278,06/12/18 01:00:00 AM,7.682,0.0,,,,
279,06/12/18 02:00:00 AM,7.381,0.0,,,,
280,06/12/18 03:00:00 AM,7.280,0.0,,,,
281,06/12/18 04:00:00 AM,7.179,0.0,,,,
282,06/12/18 05:00:00 AM,7.079,0.0,,,,
283,06/12/18 06:00:00 AM,7.179,64.6,,,,
284,06/12/18 07:00:00 AM,8.082,387.5,,,,
285,06/12/18 08:00:00 AM,9.176,936.5,,,,
286,06/12/18 09:00:00 AM,10.455,1151.7,,,,
287,06/12/18 10:00:00 AM,11.625,1237.9,,,,
288,06/12/18 11:00:00 AM,12.980,1894.5,,,,
289,06/12/18 12:00:00 PM,13.750,1636.1,,,,
290,06/12/18 01:00:00 PM,13.173,1033.3,,,,
291,06/12/18 02:00:00 PM,13.846,1894.5,,,,
292,06/12/18 03:00:00 PM,13.750,1108.7,,,,
293,06/12/18 04:00:00 PM,13.558,807.3,,,,
294,06/12/18 05:00:00 PM,13.654,473.6,,,,
295,06/12/18 06:00:00 PM,13.365,344.4,,,,
296,06/12/18 07:00:00 PM,13.076,312.2,,,,
297,06/12/18 08:00:00 PM,12.787,172.2,,,,
298,06/12/18 09:00:00 PM,12.110,0.0,,,,
299,06/12/18 10:00:00 PM,11.722,0.0,,,,
300,06/12/18 11:00:00 PM,11.722,0.0,,,,
